Susceptible,Infected,Recover,Dead,Iter,Zone
47,123,27,8,48,1
41,111,28,14,48,2
47,116,31,17,48,3
49,100,35,11,48,4
47,103,27,16,48,5
51,98,29,17,48,6
54,103,38,13,48,7
26,114,41,17,48,8
47,112,25,10,48,9
55,99,38,19,49,0
46,119,31,8,49,1
41,107,31,16,49,2
43,117,33,17,49,3
48,99,36,12,49,4
44,104,28,16,49,5
46,98,30,21,49,6
54,98,40,15,49,7
27,105,45,21,49,8
46,108,29,10,49,9
50,104,37,19,50,0
44,120,33,9,50,1
40,104,34,17,50,2
41,116,36,18,50,3
44,96,39,13,50,4
43,98,34,16,50,5
42,100,32,21,50,6
53,94,43,17,50,7
26,103,46,23,50,8
45,105,33,12,50,9
46,99,45,20,51,0
43,118,33,11,51,1
40,102,38,18,51,2
39,111,38,21,51,3
42,91,43,13,51,4
38,99,38,16,51,5
38,104,34,22,51,6
49,96,45,17,51,7
26,97,49,25,51,8
44,103,34,15,51,9
45,94,48,24,52,0
43,115,35,13,52,1
38,99,40,20,52,2
36,108,42,22,52,3
39,88,49,13,52,4
38,95,43,17,52,5
37,101,35,24,52,6
48,92,50,17,52,7
24,96,52,26,52,8
43,98,37,16,52,9
41,95,46,27,53,0
42,107,41,13,53,1
37,93,43,21,53,2
33,107,48,22,53,3
36,85,55,14,53,4
34,98,45,17,53,5
36,96,40,27,53,6
46,94,51,17,53,7
25,91,55,28,53,8
41,98,40,15,53,9
40,90,47,31,54,0
41,98,51,13,54,1
35,94,44,20,54,2
33,103,52,21,54,3
31,83,59,18,54,4
31,98,46,17,54,5
36,93,41,30,54,6
46,92,52,18,54,7
23,92,56,29,54,8
39,100,39,18,54,9
32,96,53,31,55,0
41,93,52,14,55,1
35,87,48,23,55,2
30,101,57,21,55,3
29,84,60,19,55,4
30,96,49,17,55,5
36,87,43,32,55,6
41,91,56,20,55,7
22,89,60,29,55,8
37,98,42,19,55,9
30,92,57,34,56,0
35,95,54,19,56,1
32,81,51,26,56,2
26,102,57,24,56,3
27,84,61,21,56,4
29,94,49,19,56,5
35,86,43,33,56,6
39,92,57,21,56,7
19,88,62,30,56,8
35,96,45,20,56,9
29,90,61,35,57,0
34,93,57,19,57,1
30,76,54,27,57,2
25,95,61,29,57,3
25,83,63,22,57,4
27,93,51,21,57,5
33,85,46,32,57,6
36,91,60,22,57,7
19,87,62,31,57,8
35,92,49,20,57,9
30,86,63,38,58,0
33,91,59,21,58,1
27,73,57,29,58,2
23,91,63,32,58,3
24,76,67,24,58,4
27,90,53,22,58,5
31,85,48,33,58,6
34,92,61,23,58,7
17,86,62,33,58,8
32,92,51,21,58,9
28,88,65,38,59,0
28,94,61,23,59,1
25,74,58,28,59,2
23,89,66,32,59,3
24,74,68,25,59,4
27,93,53,20,59,5
30,81,51,33,59,6
34,86,64,25,59,7
15,84,63,36,59,8
30,89,51,24,59,9
27,86,67,37,60,0
