Susceptible,Infected,Recover,Dead,Iter,Zone
26,11,8,0,74,5
27,17,16,0,74,6
29,8,8,0,74,7
21,14,17,1,74,8
21,11,9,2,74,9
27,18,12,0,75,0
20,19,16,2,75,1
28,9,5,0,75,2
29,23,9,0,75,3
15,6,11,1,75,4
29,10,8,0,75,5
27,15,17,0,75,6
27,8,8,0,75,7
20,15,16,1,75,8
22,15,10,2,75,9
27,17,13,0,76,0
18,16,20,2,76,1
30,8,5,0,76,2
28,22,11,0,76,3
15,8,8,1,76,4
27,11,8,0,76,5
29,13,17,1,76,6
26,11,9,0,76,7
20,13,17,1,76,8
21,15,10,2,76,9
24,18,15,0,77,0
19,15,20,3,77,1
29,11,6,0,77,2
26,24,11,0,77,3
14,7,7,1,77,4
26,11,10,0,77,5
29,13,16,1,77,6
26,11,8,0,77,7
22,11,17,1,77,8
21,15,10,2,77,9
24,17,15,0,78,0
18,14,20,3,78,1
30,10,7,0,78,2
26,22,13,0,78,3
13,5,10,1,78,4
28,11,10,0,78,5
32,14,15,1,78,6
23,13,8,0,78,7
21,13,15,1,78,8
20,15,10,2,78,9
26,15,17,0,79,0
18,15,20,4,79,1
29,10,7,0,79,2
27,23,12,0,79,3
11,7,11,1,79,4
27,12,9,0,79,5
30,15,13,1,79,6
22,11,11,0,79,7
21,10,16,1,79,8
22,15,10,1,79,9
26,13,19,0,80,0
18,12,20,4,80,1
28,10,7,0,80,2
26,23,15,0,80,3
11,7,12,1,80,4
28,11,10,0,80,5
31,14,13,1,80,6
22,11,11,0,80,7
20,9,17,1,80,8
21,16,11,1,80,9
26,11,20,0,81,0
19,12,20,4,81,1
29,11,6,0,81,2
26,21,17,0,81,3
10,7,12,1,81,4
26,10,10,0,81,5
31,12,15,1,81,6
22,12,10,0,81,7
19,11,18,1,81,8
21,16,12,1,81,9
25,11,20,0,82,0
18,11,21,4,82,1
27,9,8,0,82,2
26,21,15,0,82,3
10,8,11,1,82,4
26,8,12,0,82,5
31,12,15,1,82,6
26,13,9,0,82,7
19,11,18,1,82,8
21,15,15,1,82,9
24,10,21,0,83,0
19,10,19,4,83,1
25,9,10,0,83,2
25,21,14,0,83,3
9,8,12,1,83,4
27,8,12,0,83,5
31,14,16,1,83,6
23,16,9,0,83,7
20,11,18,1,83,8
22,14,15,1,83,9
21,13,20,0,84,0
21,9,17,4,84,1
26,8,12,0,84,2
24,19,17,0,84,3
9,8,12,1,84,4
26,9,13,0,84,5
29,15,15,1,84,6
22,14,9,0,84,7
20,13,20,1,84,8
22,14,15,1,84,9
21,13,19,0,85,0
19,9,19,4,85,1
26,8,12,0,85,2
25,17,18,0,85,3
12,7,11,1,85,4
25,10,13,0,85,5
28,17,15,1,85,6
22,13,8,0,85,7
19,15,22,1,85,8
20,13,16,1,85,9
22,13,19,0,86,0
19,8,17,5,86,1
24,8,14,0,86,2
26,16,18,0,86,3
14,7,12,0,86,4
25,11,12,0,86,5
28,17,17,1,86,6
21,13,9,0,86,7
18,14,24,1,86,8
19,12,15,1,86,9
24,13,18,0,87,0
18,9,17,4,87,1
25,8,14,0,87,2
25,17,18,1,87,3
13,7,13,0,87,4
25,10,12,0,87,5
28,17,17,1,87,6
20,13,10,0,87,7
19,13,24,1,87,8
17,12,16,1,87,9
25,14,16,0,88,0
18,10,15,4,88,1
