Susceptible,Infected,Recover,Dead,Iter,Zone
7,24,93,46,80,8
14,28,92,48,80,9
17,29,117,49,81,0
11,34,113,47,81,1
10,36,110,43,81,2
7,33,123,47,81,3
12,30,102,49,81,4
21,33,123,52,81,5
9,23,113,53,81,6
7,30,118,46,81,7
7,23,96,45,81,8
13,26,93,50,81,9
16,27,119,50,82,0
11,32,116,48,82,1
10,37,111,43,82,2
7,34,123,45,82,3
13,26,105,49,82,4
20,30,125,54,82,5
9,22,115,53,82,6
7,29,116,46,82,7
5,23,95,47,82,8
13,23,95,51,82,9
16,23,123,50,83,0
11,31,117,47,83,1
10,36,112,44,83,2
9,33,124,44,83,3
11,27,107,49,83,4
19,30,128,54,83,5
8,22,114,53,83,6
7,23,120,48,83,7
4,23,95,46,83,8
12,22,95,53,83,9
16,21,124,50,84,0
11,30,117,47,84,1
10,32,113,46,84,2
8,34,125,44,84,3
10,27,108,50,84,4
18,26,133,53,84,5
8,20,115,53,84,6
7,21,121,48,84,7
4,21,97,49,84,8
12,21,97,53,84,9
16,19,124,51,85,0
11,27,116,49,85,1
10,31,118,44,85,2
7,34,130,42,85,3
10,26,109,51,85,4
18,25,132,55,85,5
8,18,115,55,85,6
7,21,123,47,85,7
4,20,96,49,85,8
12,20,98,52,85,9
15,19,124,52,86,0
11,24,119,49,86,1
10,30,118,47,86,2
6,32,134,42,86,3
10,23,111,50,86,4
17,24,133,55,86,5
9,16,114,57,86,6
7,20,127,44,86,7
5,18,98,48,86,8
10,20,96,56,86,9
14,18,126,58,87,0
9,25,119,48,87,1
9,27,122,46,87,2
6,31,133,42,87,3
10,22,112,50,87,4
17,23,133,56,87,5
10,15,116,57,87,6
7,20,126,42,87,7
4,19,98,46,87,8
10,20,97,57,87,9
13,18,126,61,88,0
10,24,121,49,88,1
9,25,125,45,88,2
6,30,133,40,88,3
10,21,116,49,88,4
18,23,133,54,88,5
10,14,114,58,88,6
6,19,126,43,88,7
4,18,96,46,88,8
10,20,100,57,88,9
12,20,127,61,89,0
10,24,121,50,89,1
9,25,123,46,89,2
6,27,133,41,89,3
10,21,115,49,89,4
18,21,133,54,89,5
10,12,118,58,89,6
7,17,126,44,89,7
3,19,97,46,89,8
10,18,102,57,89,9
12,20,126,61,90,0
10,22,124,50,90,1
9,26,124,45,90,2
6,26,131,41,90,3
10,22,114,49,90,4
18,18,136,55,90,5
10,11,119,58,90,6
7,13,129,48,90,7
3,19,97,46,90,8
10,18,102,55,90,9
12,20,129,59,91,0
10,21,124,49,91,1
9,24,124,45,91,2
5,25,132,42,91,3
10,20,115,50,91,4
16,20,139,54,91,5
10,11,118,59,91,6
7,12,127,50,91,7
3,17,97,46,91,8
10,16,107,56,91,9
12,20,129,58,92,0
9,18,126,50,92,1
